sample_id,user_id,positive_item,negative_item,item_a,item_b,flipped,ground_truth_label,pid_split,split_position
582,617,8507,3078,8507,3078,0,1,test,1079
583,618,5260,2490,5260,2490,0,1,train,2591
584,619,6528,8541,8541,6528,1,0,train,3549
585,620,3696,2496,3696,2496,0,1,test,971
586,621,2637,7446,2637,7446,0,1,train,1520
587,622,5546,8937,8937,5546,1,0,train,4342
588,623,3439,2536,2536,3439,1,0,train,5424
589,624,3979,2775,2775,3979,1,0,train,2696
590,625,5544,8724,8724,5544,1,0,train,3191
591,626,5470,5738,5738,5470,1,0,train,7259
592,627,2753,5715,2753,5715,0,1,test,677
593,628,973,3256,973,3256,0,1,train,5349
594,629,5212,6026,5212,6026,0,1,train,4546
595,630,1341,2584,2584,1341,1,0,train,5586
596,631,1644,3738,1644,3738,0,1,train,2189
597,632,4072,4970,4970,4072,1,0,train,5720
598,633,2222,2869,2222,2869,0,1,train,2345
599,634,4217,8479,4217,8479,0,1,test,570
600,635,1786,3561,1786,3561,0,1,train,7629
601,636,6186,5656,6186,5656,0,1,train,6601
602,637,4250,5792,5792,4250,1,0,test,195
603,638,6603,3879,3879,6603,1,0,train,1539
604,639,5947,6052,5947,6052,0,1,train,244
605,640,5920,1508,1508,5920,1,0,train,6579
606,643,967,3510,3510,967,1,0,train,7202
607,644,2498,7104,2498,7104,0,1,test,1842
608,645,2622,2353,2353,2622,1,0,train,1684
609,646,5261,7345,5261,7345,0,1,test,572
610,647,5070,6054,6054,5070,1,0,train,1899
611,648,1393,8289,1393,8289,0,1,train,3170
612,649,7319,554,7319,554,0,1,test,518
613,650,6938,3512,3512,6938,1,0,train,6374
614,651,3400,2131,3400,2131,0,1,train,919
615,652,4493,754,4493,754,0,1,train,4745
616,653,2212,1667,2212,1667,0,1,train,1111
617,654,327,4885,327,4885,0,1,train,7221
618,655,4248,7698,4248,7698,0,1,train,6005
619,656,3645,3906,3645,3906,0,1,train,835
620,657,4428,3152,3152,4428,1,0,train,7646
621,658,6545,2540,6545,2540,0,1,train,5929
622,659,4335,6019,4335,6019,0,1,train,7399
623,660,777,4485,4485,777,1,0,train,7404
624,661,689,6728,6728,689,1,0,train,7316
625,662,628,6850,6850,628,1,0,train,6244
626,663,4428,5673,5673,4428,1,0,train,3873
627,664,5953,8880,5953,8880,0,1,test,1895
628,665,675,3348,3348,675,1,0,test,1585
629,666,312,6068,6068,312,1,0,train,4080
630,667,685,1953,1953,685,1,0,test,362
631,668,729,761,729,761,0,1,test,489
632,669,735,5379,5379,735,1,0,train,6369
633,670,657,5140,5140,657,1,0,train,106
634,671,621,3806,3806,621,1,0,test,1326
635,672,724,5641,724,5641,0,1,train,2032
636,673,688,7952,7952,688,1,0,train,2152
637,674,5961,3018,5961,3018,0,1,test,391
638,675,745,847,847,745,1,0,test,67
639,676,3443,8333,8333,3443,1,0,test,94
640,677,2555,1910,1910,2555,1,0,train,2310
641,678,4020,8470,8470,4020,1,0,train,2452
642,679,1123,6614,1123,6614,0,1,train,5347
643,680,4760,6404,6404,4760,1,0,train,2370
644,681,6260,1324,1324,6260,1,0,train,5776
645,682,3837,1872,3837,1872,0,1,train,1365
646,683,6793,8974,6793,8974,0,1,train,7497
647,684,1658,5647,1658,5647,0,1,train,6856
648,685,1625,649,1625,649,0,1,test,1137
649,686,3141,1578,3141,1578,0,1,train,6062
650,687,2241,3808,3808,2241,1,0,test,183
651,688,3811,1495,1495,3811,1,0,train,6050
652,689,3700,6049,6049,3700,1,0,test,553
653,690,5357,1517,5357,1517,0,1,train,6445
654,691,7990,1846,7990,1846,0,1,train,7602
655,692,1658,5727,1658,5727,0,1,train,441
656,693,1926,4659,1926,4659,0,1,train,1151
657,694,6003,6619,6619,6003,1,0,train,3582
658,695,1747,95,95,1747,1,0,train,6133
659,697,2419,6711,6711,2419,1,0,test,632
660,698,8822,3685,8822,3685,0,1,train,6025
661,699,783,5719,5719,783,1,0,train,6868
662,700,3815,7770,3815,7770,0,1,train,4535
663,701,131,1893,1893,131,1,0,train,1979
664,702,6168,1833,1833,6168,1,0,test,1767
665,703,8286,6486,8286,6486,0,1,test,1593
666,704,4264,2268,2268,4264,1,0,train,2783
667,705,7324,5518,5518,7324,1,0,train,6165
668,706,1086,1802,1086,1802,0,1,train,162
669,707,1100,4755,4755,1100,1,0,train,6394
670,708,7390,3463,3463,7390,1,0,test,614
671,709,9204,6719,6719,9204,1,0,test,590
672,710,1370,439,439,1370,1,0,train,985
673,711,5525,6480,5525,6480,0,1,train,941
674,712,4977,1099,4977,1099,0,1,train,2194
675,713,1208,6919,1208,6919,0,1,train,4907
676,714,5028,6575,5028,6575,0,1,train,7810
677,715,5888,2602,5888,2602,0,1,train,7329
678,716,6263,4100,4100,6263,1,0,train,1173
679,717,4051,6163,6163,4051,1,0,train,5555
680,718,7692,7917,7692,7917,0,1,train,2233
681,719,8083,2896,8083,2896,0,1,train,3133
682,720,1399,2844,1399,2844,0,1,train,3506
683,721,693,6704,6704,693,1,0,train,510
684,722,5466,2682,5466,2682,0,1,train,7465
685,723,1399,4584,1399,4584,0,1,train,4667
686,724,1489,2674,2674,1489,1,0,test,202
687,725,7670,2035,2035,7670,1,0,train,2823
688,727,7365,2576,2576,7365,1,0,test,95
689,728,6263,5120,6263,5120,0,1,train,3183
690,729,6265,3941,3941,6265,1,0,train,5787
691,730,5937,7117,7117,5937,1,0,train,7125
692,731,5937,2142,5937,2142,0,1,train,5951
693,732,1555,2915,2915,1555,1,0,train,7339
694,733,6034,3490,3490,6034,1,0,train,3838
695,734,5221,8429,8429,5221,1,0,train,3082
696,735,6428,357,6428,357,0,1,train,6565
697,736,5156,4232,5156,4232,0,1,train,1390
698,737,3413,1990,3413,1990,0,1,train,5573
699,738,4978,5274,5274,4978,1,0,test,1086
700,739,1937,2477,1937,2477,0,1,train,1558
701,740,4820,8652,4820,8652,0,1,test,902
702,741,3753,979,979,3753,1,0,train,2658
703,742,8652,2581,8652,2581,0,1,train,3392
704,743,8673,5068,8673,5068,0,1,train,465
705,744,2052,5340,2052,5340,0,1,train,4480
706,745,4806,1385,4806,1385,0,1,train,4484
707,746,6181,4826,4826,6181,1,0,train,1549
708,747,8780,3949,8780,3949,0,1,train,4727
709,748,2969,568,568,2969,1,0,train,2920
710,749,3405,1443,1443,3405,1,0,train,7325
711,750,7388,3483,3483,7388,1,0,train,4027
712,751,2809,5190,2809,5190,0,1,train,1095
713,752,58,7224,58,7224,0,1,test,738
714,753,6460,5429,5429,6460,1,0,train,6488
715,754,4343,8381,4343,8381,0,1,train,2091
716,755,2277,8553,8553,2277,1,0,train,5186
717,756,3354,792,792,3354,1,0,train,3709
718,757,2964,3567,2964,3567,0,1,train,7576
719,758,4409,5241,4409,5241,0,1,train,2883
720,759,4459,1275,1275,4459,1,0,train,4917
721,760,3381,310,310,3381,1,0,train,6732
722,761,7141,1037,7141,1037,0,1,test,734
723,762,497,2475,497,2475,0,1,train,5806
724,763,164,5203,164,5203,0,1,test,1170
725,764,6564,6142,6142,6564,1,0,train,6693
726,765,2872,1646,2872,1646,0,1,train,4106
727,766,1558,5819,1558,5819,0,1,train,6437
728,767,3277,3204,3204,3277,1,0,test,537
729,768,3975,1909,3975,1909,0,1,train,7088
730,770,377,1467,1467,377,1,0,train,3282
731,771,437,4620,437,4620,0,1,train,4133
732,772,4532,8999,4532,8999,0,1,train,1358
733,773,2355,4502,2355,4502,0,1,test,1312
734,774,1054,2513,2513,1054,1,0,train,3962
735,775,1677,3871,3871,1677,1,0,train,1262
736,776,2461,5406,2461,5406,0,1,test,1072
737,777,4424,5510,4424,5510,0,1,train,1037
738,778,2722,7113,7113,2722,1,0,test,1087
739,779,6476,5304,6476,5304,0,1,train,7335
740,780,576,6668,576,6668,0,1,train,5193
741,781,1294,4036,1294,4036,0,1,train,3425
742,782,323,5875,323,5875,0,1,train,2652
743,783,1610,2548,1610,2548,0,1,train,507
744,784,3287,5981,3287,5981,0,1,train,5259
745,785,4469,4666,4666,4469,1,0,train,7720
746,786,581,1316,1316,581,1,0,test,1669
747,787,5707,2867,2867,5707,1,0,test,1825
748,788,471,5599,471,5599,0,1,train,726
749,789,468,3866,3866,468,1,0,train,3293
750,790,435,8049,8049,435,1,0,train,2529
751,791,4000,2742,4000,2742,0,1,train,7263
752,792,7416,1298,1298,7416,1,0,train,5410
753,794,5019,8528,5019,8528,0,1,train,6169
754,795,2869,5772,2869,5772,0,1,train,2579
755,796,6136,170,6136,170,0,1,train,5200
756,797,2582,9221,2582,9221,0,1,train,4013
757,798,8085,3692,8085,3692,0,1,train,7833
758,799,4415,3564,4415,3564,0,1,test,1646
759,800,1166,723,723,1166,1,0,train,3465
760,801,5703,7966,7966,5703,1,0,train,4986
761,802,351,1422,1422,351,1,0,test,1789
762,803,3868,3256,3868,3256,0,1,test,18
763,804,4814,2906,2906,4814,1,0,train,5224
764,805,2683,8096,8096,2683,1,0,test,949
765,806,5801,8953,8953,5801,1,0,test,1961
766,807,2953,9106,9106,2953,1,0,train,6324
767,808,951,380,951,380,0,1,train,2394
768,809,426,1680,426,1680,0,1,train,5852
769,810,2525,652,652,2525,1,0,test,1205
770,812,7927,6997,6997,7927,1,0,train,1707
771,813,5053,1704,5053,1704,0,1,train,7347
772,814,5824,353,353,5824,1,0,train,257
773,815,4438,4640,4640,4438,1,0,train,688
774,816,7130,8952,8952,7130,1,0,train,7382
775,817,5785,1766,5785,1766,0,1,test,34
776,818,3409,2211,3409,2211,0,1,train,1869
777,820,9049,3164,3164,9049,1,0,train,5771
778,821,2836,1309,2836,1309,0,1,train,6291
779,822,449,8861,449,8861,0,1,train,6301
780,823,234,1022,1022,234,1,0,test,1681
781,824,1107,1106,1106,1107,1,0,test,1644
782,825,3237,5940,5940,3237,1,0,train,3189
783,826,604,8951,8951,604,1,0,train,6562
784,827,512,3640,512,3640,0,1,train,2641
785,828,1141,6072,1141,6072,0,1,train,2421
786,830,1168,648,1168,648,0,1,test,245
787,831,411,237,237,411,1,0,train,6075
788,832,2525,8803,2525,8803,0,1,train,3427
789,833,2969,6305,6305,2969,1,0,train,2380
790,834,3776,2566,2566,3776,1,0,test,1539
791,835,8270,5286,8270,5286,0,1,test,431
792,838,4190,6374,6374,4190,1,0,test,135
793,839,5101,382,5101,382,0,1,train,806
794,840,4071,9047,9047,4071,1,0,train,859
795,841,5841,9112,5841,9112,0,1,train,7758
796,842,5076,3169,3169,5076,1,0,train,5411
797,843,7016,7076,7076,7016,1,0,train,2714
798,844,3225,2223,2223,3225,1,0,test,1589
799,845,2796,9075,9075,2796,1,0,test,386
800,846,6706,5653,5653,6706,1,0,train,3252
801,848,1692,1295,1295,1692,1,0,train,1372
802,849,790,85,85,790,1,0,test,87
803,850,7665,2753,7665,2753,0,1,test,1351
804,851,5056,5222,5222,5056,1,0,train,4913
805,852,1674,1402,1674,1402,0,1,train,2040
806,853,6621,278,6621,278,0,1,test,401
807,854,6621,385,6621,385,0,1,test,1200
808,855,6653,6793,6653,6793,0,1,train,4323
809,856,1180,8175,1180,8175,0,1,test,1222
810,857,122,9181,122,9181,0,1,test,1898
811,858,6621,8661,8661,6621,1,0,test,1306
812,859,909,3613,909,3613,0,1,train,6829
813,860,6621,7319,7319,6621,1,0,train,1265
814,861,7864,3058,3058,7864,1,0,train,178
815,862,5589,3955,5589,3955,0,1,train,6914
816,864,5370,8728,5370,8728,0,1,train,7054
817,865,1498,7040,1498,7040,0,1,train,4421
818,866,1037,8038,8038,1037,1,0,train,2994
819,867,5545,1224,5545,1224,0,1,train,4543
820,868,7290,1979,7290,1979,0,1,train,837
821,870,3049,536,536,3049,1,0,train,323
822,871,588,6471,588,6471,0,1,train,2430
823,873,635,8182,8182,635,1,0,train,2115
824,874,619,2641,619,2641,0,1,train,228
825,875,666,7331,666,7331,0,1,train,2092
826,876,2278,4224,4224,2278,1,0,train,5779
827,877,7880,446,7880,446,0,1,train,4069
828,878,4810,5070,5070,4810,1,0,train,4598
829,879,6160,5631,5631,6160,1,0,test,1670
830,880,751,3925,751,3925,0,1,train,3547
831,881,3602,7764,7764,3602,1,0,train,4203
832,883,1692,2838,2838,1692,1,0,test,522
833,884,7908,4142,4142,7908,1,0,train,4478
834,885,944,5972,5972,944,1,0,train,1970
835,886,5239,6751,6751,5239,1,0,train,4173
836,887,7568,4465,7568,4465,0,1,train,6262
837,888,2649,3579,2649,3579,0,1,train,5274
838,889,1341,4026,4026,1341,1,0,train,569
839,890,2345,4034,4034,2345,1,0,train,6802
840,891,1948,7279,1948,7279,0,1,train,4298
841,892,3827,8064,3827,8064,0,1,test,1617
842,893,7978,3862,3862,7978,1,0,train,6895
843,894,5998,5934,5934,5998,1,0,train,209
844,895,8962,1800,8962,1800,0,1,train,1931
845,897,8630,421,421,8630,1,0,train,4409
846,898,4054,7215,4054,7215,0,1,test,146
847,899,682,1476,682,1476,0,1,train,2004
848,900,694,3520,3520,694,1,0,train,7732
849,901,742,3066,742,3066,0,1,train,6068
850,902,715,9285,9285,715,1,0,train,3762
851,905,628,4646,4646,628,1,0,train,6189
852,906,5977,32,32,5977,1,0,train,7884
853,909,249,1817,1817,249,1,0,train,4184
854,910,164,3646,164,3646,0,1,train,7422
855,912,4939,8824,8824,4939,1,0,test,1678
856,913,1730,8553,1730,8553,0,1,train,3048
857,914,1848,1863,1848,1863,0,1,train,915
858,915,1890,5298,5298,1890,1,0,train,6763
859,916,7553,2014,2014,7553,1,0,train,1195
860,917,2187,5784,5784,2187,1,0,train,6783
861,918,1937,8660,8660,1937,1,0,train,3121
862,919,2187,3943,3943,2187,1,0,train,4288
863,920,2011,5711,2011,5711,0,1,train,6205
864,921,1746,7239,7239,1746,1,0,train,6867
865,922,6209,8539,8539,6209,1,0,test,510
866,923,1345,6189,1345,6189,0,1,train,3038
867,924,567,6412,567,6412,0,1,train,4339
868,925,2038,5863,5863,2038,1,0,train,2785
869,926,498,5971,498,5971,0,1,train,5299
870,927,2388,7724,7724,2388,1,0,test,1775
871,928,6305,4414,4414,6305,1,0,train,748
872,929,1131,3177,1131,3177,0,1,train,4699
873,930,330,4220,4220,330,1,0,train,6662
874,931,2137,4185,4185,2137,1,0,train,7540
875,932,4197,63,63,4197,1,0,test,788
876,934,8101,1406,1406,8101,1,0,train,6738
877,935,5979,5506,5506,5979,1,0,test,1189
878,937,5965,5765,5965,5765,0,1,train,2209
879,940,655,703,703,655,1,0,train,4702
880,941,6788,291,6788,291,0,1,train,4112
881,942,1337,2254,1337,2254,0,1,train,7301
882,943,4524,3339,3339,4524,1,0,train,6555
883,944,453,5587,5587,453,1,0,train,4380
884,945,326,7704,326,7704,0,1,train,5901
885,946,3029,3992,3029,3992,0,1,test,534
886,947,4435,3199,3199,4435,1,0,train,392
887,949,557,941,941,557,1,0,test,515
888,950,867,6565,867,6565,0,1,train,7135
889,951,3592,5662,3592,5662,0,1,train,825
890,952,578,5850,578,5850,0,1,train,3443
891,953,923,7857,923,7857,0,1,test,1576
892,954,4440,2918,2918,4440,1,0,test,1504
893,955,590,4722,4722,590,1,0,test,895
894,956,287,8061,8061,287,1,0,train,129
895,957,255,4441,4441,255,1,0,train,6749
896,958,939,1869,1869,939,1,0,test,1399
897,959,262,6161,6161,262,1,0,train,3415
898,960,3989,4814,3989,4814,0,1,train,6852
899,961,1080,1530,1080,1530,0,1,train,880
900,962,488,5817,488,5817,0,1,train,1770
901,964,443,7999,7999,443,1,0,train,2248
902,965,584,4321,584,4321,0,1,train,2621
903,967,316,5000,5000,316,1,0,test,853
904,968,6053,4906,4906,6053,1,0,test,755
905,969,3858,5378,5378,3858,1,0,train,3806
906,970,7728,3148,7728,3148,0,1,train,701
907,971,6679,4873,6679,4873,0,1,test,1497
908,972,7724,6583,7724,6583,0,1,train,4263
909,973,3176,6835,6835,3176,1,0,train,790
910,974,7693,7390,7693,7390,0,1,test,1863
911,975,4770,7923,7923,4770,1,0,train,5535
912,976,6665,8999,8999,6665,1,0,train,7859
913,977,2157,2818,2818,2157,1,0,train,583
914,978,7561,4898,7561,4898,0,1,train,6395
915,979,2778,8374,8374,2778,1,0,train,3750
916,980,7161,2846,7161,2846,0,1,test,988
917,981,2402,7046,7046,2402,1,0,train,6556
918,982,1887,1082,1887,1082,0,1,train,5302
919,983,3082,7751,7751,3082,1,0,train,2676
920,984,3547,8713,8713,3547,1,0,train,5669
921,985,2056,4654,2056,4654,0,1,train,7359
922,986,523,9221,9221,523,1,0,train,814
923,987,8480,6979,6979,8480,1,0,train,2960
924,988,6407,8238,8238,6407,1,0,train,3846
925,989,305,1076,305,1076,0,1,train,7792
926,990,861,2500,861,2500,0,1,train,7129
927,991,6515,362,362,6515,1,0,train,4025
928,992,5553,5253,5253,5553,1,0,test,1174
929,993,1011,202,1011,202,0,1,train,5409
930,994,1017,8032,8032,1017,1,0,train,2911
931,995,3307,8143,8143,3307,1,0,train,4010
932,996,197,7804,7804,197,1,0,train,1054
933,997,453,3607,453,3607,0,1,train,6739
934,998,476,361,361,476,1,0,train,4039
935,999,5630,920,5630,920,0,1,train,925
936,1001,421,1496,421,1496,0,1,train,1958
937,1003,2803,929,2803,929,0,1,train,3491
938,1004,451,4426,4426,451,1,0,test,708
939,1005,338,7962,7962,338,1,0,train,196
940,1006,863,8719,863,8719,0,1,train,5971
941,1007,1258,5685,5685,1258,1,0,train,4436
942,1008,134,4505,134,4505,0,1,train,6784
943,1009,4409,462,462,4409,1,0,train,2471
944,1011,1890,8365,8365,1890,1,0,train,1008
945,1013,8400,1887,1887,8400,1,0,train,4751
946,1014,5591,4635,4635,5591,1,0,train,5946
947,1015,2045,9267,9267,2045,1,0,train,7005
948,1016,934,7066,934,7066,0,1,test,1565
949,1017,3869,5092,5092,3869,1,0,train,1699
950,1018,5925,3146,3146,5925,1,0,train,2582
951,1019,7416,7970,7970,7416,1,0,test,84
952,1020,4296,8097,4296,8097,0,1,train,5179
953,1021,6574,7406,7406,6574,1,0,train,1348
954,1022,986,5123,5123,986,1,0,train,6577
955,1023,2636,7592,2636,7592,0,1,train,2585
956,1024,4233,6116,6116,4233,1,0,train,6934
957,1025,5925,2843,5925,2843,0,1,train,497
958,1026,5068,6788,5068,6788,0,1,test,1401
959,1027,7655,8807,8807,7655,1,0,train,382
960,1029,1628,2399,1628,2399,0,1,train,902
961,1030,567,1294,567,1294,0,1,test,213
962,1031,1273,1616,1273,1616,0,1,train,661
963,1032,2263,1015,2263,1015,0,1,train,1091
964,1033,2925,7559,2925,7559,0,1,train,7755
965,1034,282,4906,282,4906,0,1,test,387
966,1035,196,3604,196,3604,0,1,train,6368
967,1036,1080,5940,5940,1080,1,0,test,339
968,1037,1072,4822,1072,4822,0,1,train,4912
969,1038,464,1906,464,1906,0,1,test,1654
970,1040,997,7954,997,7954,0,1,train,4038
971,1041,2905,2651,2651,2905,1,0,train,3618
972,1042,417,9135,417,9135,0,1,train,5980
973,1043,4692,2751,4692,2751,0,1,train,3572
974,1044,4074,8503,4074,8503,0,1,test,1185
975,1045,1573,7279,1573,7279,0,1,train,2923
976,1046,2161,2277,2277,2161,1,0,train,5099
977,1047,5079,3322,5079,3322,0,1,train,872
978,1048,2197,5534,5534,2197,1,0,train,313
979,1049,8433,2949,8433,2949,0,1,train,7087
980,1050,5922,8558,5922,8558,0,1,test,945
981,1051,5892,5964,5964,5892,1,0,test,494
982,1052,3883,2962,3883,2962,0,1,train,6844
983,1053,4055,6266,4055,6266,0,1,test,1430
984,1054,2573,4449,4449,2573,1,0,train,1379
985,1055,5487,2126,5487,2126,0,1,train,6961
986,1056,6224,3336,3336,6224,1,0,train,4634
987,1057,6307,4702,4702,6307,1,0,train,4664
988,1058,4423,8336,8336,4423,1,0,train,358
989,1059,4403,7454,4403,7454,0,1,train,4481
990,1060,8124,9147,8124,9147,0,1,train,4713
991,1061,4045,2286,4045,2286,0,1,test,1706
992,1062,7984,3707,7984,3707,0,1,train,2845
993,1063,8440,4682,8440,4682,0,1,test,605
994,1065,207,9266,9266,207,1,0,train,4868
995,1066,4526,6081,4526,6081,0,1,test,1093
996,1067,1005,5787,5787,1005,1,0,train,6253
997,1068,599,5587,599,5587,0,1,train,4224
998,1069,4345,3256,3256,4345,1,0,train,6076
999,1070,1303,6450,6450,1303,1,0,train,6954
1000,1071,957,7325,957,7325,0,1,train,614
1001,1072,751,2051,2051,751,1,0,test,1662
1002,1073,1160,5063,1160,5063,0,1,test,943
1003,1074,249,315,249,315,0,1,train,5082
1004,1075,443,8473,443,8473,0,1,train,1531
1005,1076,4465,6957,6957,4465,1,0,train,2685
1006,1077,254,3961,3961,254,1,0,train,3815
1007,1078,4330,4769,4330,4769,0,1,train,3215
1008,1079,598,7059,7059,598,1,0,train,5608
1009,1080,2201,8191,2201,8191,0,1,train,5079
1010,1081,4407,1753,4407,1753,0,1,train,1164
1011,1082,466,8520,466,8520,0,1,train,4163
1012,1084,435,4754,4754,435,1,0,train,6178
1013,1085,2859,4408,4408,2859,1,0,train,4439
1014,1086,136,3750,3750,136,1,0,train,2482
1015,1087,2996,2111,2996,2111,0,1,train,1384
1016,1088,334,7583,7583,334,1,0,test,1362
1017,1089,3287,909,909,3287,1,0,train,6031
1018,1090,937,2465,937,2465,0,1,train,2411
1019,1091,356,1132,1132,356,1,0,train,3705
1020,1092,7379,96,7379,96,0,1,train,1387
1021,1093,4455,396,396,4455,1,0,train,7255
1022,1094,409,8740,8740,409,1,0,train,4352
1023,1095,373,7101,373,7101,0,1,train,3610
1024,1096,842,1954,1954,842,1,0,train,4752
1025,1097,3373,7326,7326,3373,1,0,train,2756
1026,1098,513,601,513,601,0,1,test,1745
1027,1100,6547,8094,8094,6547,1,0,train,5087
1028,1101,2925,9148,9148,2925,1,0,test,563
1029,1102,4609,3958,3958,4609,1,0,train,3796
1030,1103,7996,4336,7996,4336,0,1,train,2854
1031,1104,1645,4996,4996,1645,1,0,train,2916
1032,1105,7317,1919,1919,7317,1,0,train,4826
1033,1106,7622,5110,5110,7622,1,0,train,6200
1034,1107,1873,4261,1873,4261,0,1,test,528
1035,1108,1824,5046,5046,1824,1,0,train,6694
1036,1109,2182,1824,2182,1824,0,1,train,3566
1037,1111,4392,7700,7700,4392,1,0,train,5493
1038,1113,662,13,13,662,1,0,test,687
1039,1114,619,8460,619,8460,0,1,train,2934
1040,1115,707,3269,707,3269,0,1,train,2559
1041,1117,736,7500,736,7500,0,1,test,834
1042,1118,702,2454,702,2454,0,1,test,882
1043,1119,4214,5381,4214,5381,0,1,train,7752
1044,1120,701,1662,701,1662,0,1,train,1394
1045,1122,669,8279,669,8279,0,1,train,5743
1046,1123,5337,3297,3297,5337,1,0,train,2808
1047,1124,6927,9319,6927,9319,0,1,train,7072
1048,1125,6601,959,6601,959,0,1,test,1006
1049,1126,3148,4982,4982,3148,1,0,train,1593
1050,1127,7326,8393,8393,7326,1,0,train,306
1051,1128,1118,3559,1118,3559,0,1,train,1957
1052,1129,3209,3723,3723,3209,1,0,train,2277
1053,1130,8575,5295,8575,5295,0,1,train,5756
1054,1131,6627,3700,3700,6627,1,0,train,6372
1055,1132,7627,1426,1426,7627,1,0,train,6330
1056,1133,8994,6496,6496,8994,1,0,test,372
1057,1134,4016,2514,4016,2514,0,1,test,1033
1058,1135,7457,3508,7457,3508,0,1,train,2700
1059,1136,5208,3414,3414,5208,1,0,train,493
1060,1137,5800,2628,2628,5800,1,0,train,5836
1061,1139,2225,7002,7002,2225,1,0,train,7066
1062,1140,930,8253,930,8253,0,1,train,7392
1063,1142,1628,1100,1628,1100,0,1,train,4072
1064,1143,3652,730,730,3652,1,0,train,5240
1065,1144,782,126,782,126,0,1,train,1807
1066,1145,263,6225,6225,263,1,0,train,426
1067,1146,69,7835,7835,69,1,0,train,3218
1068,1147,596,4588,596,4588,0,1,train,593
1069,1148,6335,6206,6335,6206,0,1,train,6048
1070,1149,404,6916,404,6916,0,1,train,3849
1071,1150,362,122,122,362,1,0,train,4239
1072,1151,255,8600,255,8600,0,1,train,4642
1073,1152,209,3693,209,3693,0,1,train,2983
1074,1153,5723,1004,1004,5723,1,0,train,1418
1075,1154,1102,5843,1102,5843,0,1,train,5003
1076,1155,4598,1682,1682,4598,1,0,train,4451
